timestamp;time_ms_chords;time_ms_improvisor;info_chords;info_improvisor;size_bytes_chords;size_bytes_improvisor;size_bytes_sent_to_client
2026-02-10T11:26:01.377Z;494;1364;Db|AAB|2;John Coltrane|125|3820;268;3853;4151
2026-02-10T11:26:03.348Z;505;1459;Bb|ABAC|3;John Coltrane|213|4744;310;4777;5117
2026-02-10T11:26:05.271Z;490;1423;Eb|AABA|2;John Coltrane|263|4312;264;4345;4639
2026-02-10T11:26:08.054Z;489;1336;C|ABAC|3;John Coltrane|121|5388;355;5421;5806
2026-02-10T11:26:09.915Z;510;1344;Eb|AAB|2;John Coltrane|212|3324;274;3357;3661
2026-02-10T11:26:11.714Z;492;1298;G|AB|2;John Coltrane|269|2484;211;2517;2758
2026-02-10T11:26:13.571Z;501;1350;C|ABAC|3;John Coltrane|279|4860;339;4893;5262
2026-02-10T11:26:15.424Z;487;1360;Bb|AABCA|3;John Coltrane|146|4868;325;4901;5256
2026-02-10T11:26:17.301Z;484;1385;Eb|iABCA|4;John Coltrane|196|6084;434;6117;6581
2026-02-10T11:26:19.158Z;471;1379;F|AABA|2;John Coltrane|102|5824;286;5857;6173
2026-02-10T11:26:21.032Z;493;1374;F|AABA|2;John Coltrane|118|3148;245;3181;3456
2026-02-10T11:26:22.879Z;509;1328;F|AABA|2;John Coltrane|281|2396;189;2429;2648
2026-02-10T11:26:24.743Z;509;1347;C|A|1;John Coltrane|123|2064;150;2097;2277
2026-02-10T11:26:26.546Z;470;1327;F|AA|1;John Coltrane|183|1820;161;1853;2044
2026-02-10T11:26:28.396Z;488;1354;F|AABA|2;John Coltrane|94|4936;241;4969;5240
2026-02-10T11:26:30.224Z;466;1355;C|AABA|2;John Coltrane|138|4756;264;4789;5083
2026-02-10T11:26:32.043Z;502;1309;Ab|AABA|2;John Coltrane|134|3648;232;3681;3943
2026-02-10T11:26:33.871Z;460;1359;Fmin|AABAA|2;John Coltrane|133|3456;242;3489;3761
2026-02-10T11:26:35.684Z;487;1320;Gmin|ABAC|3;John Coltrane|175|2792;250;2825;3105
2026-02-10T11:26:37.534Z;493;1350;Fmin|AB|2;John Coltrane|269|2576;229;2609;2868
2026-02-10T11:26:39.340Z;484;1312;Dmin|BBAA|2;John Coltrane|160|2504;220;2537;2787
2026-02-10T11:26:41.282Z;476;1459;Bb|vAABA|3;John Coltrane|252|5564;404;5597;6031
2026-02-10T11:26:43.152Z;476;1388;C|AB|2;John Coltrane|228|3892;249;3925;4204
2026-02-10T11:26:45.009Z;508;1340;C|ABAC|3;John Coltrane|254|3688;257;3721;4008
2026-02-10T11:26:46.837Z;493;1329;F|A|1;John Coltrane|255|1452;127;1485;1642
2026-02-10T11:26:48.702Z;501;1356;C|ABAC|3;John Coltrane|285|3420;294;3453;3777
2026-02-10T11:26:50.568Z;498;1356;F|A|1;John Coltrane|182|1360;109;1393;1532
2026-02-10T11:26:52.436Z;498;1364;C|A|1;John Coltrane|93|2056;150;2089;2269
2026-02-10T11:26:54.231Z;470;1319;C|A|1;John Coltrane|180|1264;133;1297;1460
2026-02-10T11:26:56.119Z;507;1373;C|ABAC|3;John Coltrane|98|5764;370;5797;6197
2026-02-10T11:26:57.963Z;493;1344;C|ABC|3;John Coltrane|299|3868;339;3901;4270
2026-02-10T11:26:59.839Z;492;1378;C|ABAC|3;John Coltrane|119|7384;421;7417;7868
2026-02-10T11:27:01.718Z;491;1380;Eb|ABAC|3;John Coltrane|96|8056;399;8089;8518
2026-02-10T11:27:03.480Z;492;1265;C|A|1;John Coltrane|289|892;103;925;1058
2026-02-10T11:27:05.296Z;490;1321;G|A|1;John Coltrane|272|1680;130;1713;1873
2026-02-10T11:27:07.157Z;499;1353;G|AABC|3;John Coltrane|133|5356;324;5389;5743
2026-02-10T11:27:09.068Z;491;1413;C|AABC|3;John Coltrane|229|3824;318;3857;4205
2026-02-10T11:27:10.894Z;468;1352;F|AABC|3;John Coltrane|273|3924;335;3957;4322
2026-02-10T11:27:12.784Z;502;1380;Amin|ABAC|3;John Coltrane|299|3824;327;3857;4214
2026-02-10T11:27:14.708Z;510;1407;Eb|BBAA|2;John Coltrane|251|3432;286;3465;3781
2026-02-10T11:27:16.579Z;493;1371;C|ABAC|3;John Coltrane|215|3980;325;4013;4368
2026-02-10T11:27:18.371Z;459;1325;E|AABA|2;John Coltrane|211|2284;212;2317;2559
2026-02-10T11:27:20.249Z;491;1380;F|AB|2;John Coltrane|291|2392;196;2425;2651
2026-02-10T11:27:22.062Z;471;1334;C|AABAA|2;John Coltrane|115|2752;204;2785;3019
2026-02-10T11:27:23.975Z;516;1387;F|AABC|3;John Coltrane|103|7272;320;7305;7655
2026-02-10T11:27:25.801Z;484;1336;Amin|ABAC|3;John Coltrane|102|4512;293;4545;4868
2026-02-10T11:27:27.660Z;490;1363;F|A|1;John Coltrane|220|2348;150;2381;2561
2026-02-10T11:27:29.513Z;485;1360;Bb|AABCAAA|3;John Coltrane|117|5224;317;5257;5604
2026-02-10T11:27:31.330Z;470;1342;Eb|ABAC|3;John Coltrane|206|3432;304;3465;3799
2026-02-10T11:27:33.218Z;517;1363;F|ABCD|4;John Coltrane|126|6052;365;6085;6480
2026-02-10T11:27:35.091Z;456;1406;G|ABAC|3;John Coltrane|213|5472;372;5505;5907
2026-02-10T11:27:36.950Z;515;1337;Cmin|AABA|2;John Coltrane|111|4408;270;4441;4741
2026-02-10T11:27:38.819Z;484;1378;Eb|ABAC|3;John Coltrane|225|3968;340;4001;4371
2026-02-10T11:27:40.686Z;481;1378;Bmin|AABBAA|2;John Coltrane|244|6160;339;6193;6562
2026-02-10T11:27:42.550Z;489;1370;G|ABAC|3;John Coltrane|234|5012;334;5045;5409
2026-02-10T11:27:44.409Z;497;1354;F|BBAA|2;John Coltrane|261|2388;198;2421;2649
2026-02-10T11:27:46.213Z;468;1326;C|AB|2;John Coltrane|153|4612;278;4645;4953
2026-02-10T11:27:48.099Z;502;1376;Eb|AABAA|2;John Coltrane|232|3432;254;3465;3749
2026-02-10T11:27:49.937Z;516;1315;G|iiAB|3;John Coltrane|174|3732;290;3765;4085
2026-02-10T11:27:51.763Z;482;1334;Eb|AABA|2;John Coltrane|211|2416;217;2449;2696
2026-02-10T11:27:53.589Z;499;1321;Gmin|AABA|2;John Coltrane|275|3492;279;3525;3834
2026-02-10T11:27:55.407Z;471;1341;Amin|A|1;John Coltrane|175|1492;148;1525;1703
2026-02-10T11:27:57.242Z;514;1313;C|AA|1;John Coltrane|185|1520;140;1553;1723
2026-02-10T11:27:59.134Z;509;1375;F|ABCAA|3;John Coltrane|276|3720;288;3753;4071
2026-02-10T11:28:00.958Z;474;1340;A|AABA|2;John Coltrane|291|3152;346;3185;3561
2026-02-10T11:28:02.782Z;466;1350;F|AA|1;John Coltrane|245|2784;175;2817;3022
2026-02-10T11:28:04.621Z;503;1329;C|ABA|2;John Coltrane|195|4264;277;4297;4604
2026-02-10T11:28:06.391Z;398;1367;C|ABBAA|2;John Coltrane|278|3544;249;3577;3856
2026-02-10T11:28:08.314Z;422;1494;Cmin|AABAA|2;John Coltrane|263|4272;311;4305;4646
2026-02-10T11:28:10.917Z;430;1156;Ab|AABAA|2;John Coltrane|138|3392;247;3425;3702
2026-02-10T11:28:12.452Z;427;1096;C|A|1;John Coltrane|149|1612;110;1645;1785
2026-02-10T11:28:13.921Z;373;1089;Ab|AABA|2;John Coltrane|122|3388;244;3421;3695
2026-02-10T11:28:15.446Z;393;1127;G|ABBAC|3;John Coltrane|189|6112;311;6145;6486
2026-02-10T11:28:16.972Z;402;1119;F|AAA|1;John Coltrane|299|1084;111;1117;1258
2026-02-10T11:28:18.430Z;388;1064;F|A|1;John Coltrane|254|320;93;353;476
2026-02-10T11:28:20.020Z;453;1130;D|ABB|2;John Coltrane|149|4024;223;4057;4310
2026-02-10T11:28:21.645Z;422;1198;Eb|ABAC|3;John Coltrane|118|5848;338;5881;6249
2026-02-10T11:28:23.150Z;388;1111;F|AABC|3;John Coltrane|237|4856;323;4889;5242
2026-02-10T11:28:25.456Z;397;1099;C|BBA|2;John Coltrane|112|3440;251;3473;3754
2026-02-10T11:28:26.947Z;389;1097;Bbmin|AABAA|2;John Coltrane|237|2068;232;2101;2363
2026-02-10T11:28:28.399Z;372;1075;G|A|1;John Coltrane|116|1232;103;1265;1398
2026-02-10T11:28:29.936Z;378;1154;F|ABAC|3;John Coltrane|210|5788;398;5821;6249
2026-02-10T11:28:31.445Z;409;1095;Cmin|AB|2;John Coltrane|245|2384;223;2417;2670
2026-02-10T11:28:32.892Z;389;1052;F|AABA|2;John Coltrane|200|1336;191;1369;1590
2026-02-10T11:28:34.832Z;400;1138;F|AABA|2;John Coltrane|279|2244;210;2277;2517
2026-02-10T11:28:37.284Z;388;1170;Cmin|ABC|3;John Coltrane|116|5692;322;5725;6077
2026-02-10T11:28:38.737Z;374;1074;Eb|AA|1;John Coltrane|124|1852;134;1885;2049
2026-02-10T11:28:40.239Z;389;1107;D|ABAB|2;John Coltrane|212|2480;191;2513;2734
2026-02-10T11:28:42.566Z;420;1140;C|AABA|2;John Coltrane|220|2584;205;2617;2852
2026-02-10T11:28:44.232Z;434;1224;C|AABA|2;John Coltrane|189|2404;192;2437;2659
2026-02-10T11:28:46.064Z;482;1341;Ab|AA|1;John Coltrane|207|1276;126;1309;1465
2026-02-10T11:28:47.952Z;497;1382;Eb|A|1;John Coltrane|212|1212;126;1245;1401
2026-02-10T11:28:49.888Z;487;1443;Ab|ABAC|3;John Coltrane|121|4680;320;4713;5063
2026-02-10T11:28:51.752Z;482;1375;Bb|AABA|2;John Coltrane|239|4784;276;4817;5123
2026-02-10T11:28:53.370Z;481;1124;Eb|AA|1;John Coltrane|185|1404;136;1437;1603
2026-02-10T11:28:54.871Z;402;1094;F|AABA|2;John Coltrane|280|2720;195;2753;2978
2026-02-10T11:28:56.421Z;422;1123;Ab|AABA|2;John Coltrane|145|3064;214;3097;3341
2026-02-10T11:28:57.943Z;393;1124;F|AABA|2;John Coltrane|198|4420;254;4453;4737
2026-02-10T11:28:59.439Z;354;1136;Amin|ABAC|3;John Coltrane|181|3476;325;3509;3864
2026-02-10T11:29:00.964Z;397;1123;G#min|BBAA|2;John Coltrane|182|2968;312;3001;3343
2026-02-10T11:29:03.732Z;413;1130;Eb|AABA|2;John Coltrane|150|3900;218;3933;4181
2026-02-10T11:29:05.266Z;391;1137;Gmin|AABA|2;John Coltrane|231|3268;265;3301;3596
2026-02-10T11:29:06.821Z;397;1152;Bb|iiAA|2;John Coltrane|172|3304;233;3337;3600
2026-02-10T11:29:08.344Z;402;1115;Eb|ABAC|3;John Coltrane|203|5272;385;5305;5720
2026-02-10T11:29:09.809Z;387;1072;Db|AB|2;John Coltrane|268|2356;220;2389;2639
2026-02-10T11:29:11.333Z;406;1110;Bb|ABA|2;John Coltrane|112|2724;217;2757;3004
2026-02-10T11:29:12.915Z;404;1173;G#min|A|1;John Coltrane|205|1840;133;1873;2036
2026-02-10T11:29:15.194Z;406;1088;Bb|iAAAA|2;John Coltrane|173|1872;194;1905;2129
2026-02-10T11:29:16.714Z;408;1106;Eb|AABA|2;John Coltrane|159|2884;213;2917;3160
2026-02-10T11:29:18.280Z;418;1143;F|AB|2;John Coltrane|141|4000;216;4033;4279
2026-02-10T11:29:19.791Z;387;1119;G#min|AABA|2;John Coltrane|275|2524;215;2557;2802
2026-02-10T11:29:21.393Z;422;1175;F|ABAC|3;John Coltrane|101|6088;365;6121;6516
2026-02-10T11:29:22.904Z;395;1110;G|AABA|2;John Coltrane|232|2684;203;2717;2950
2026-02-10T11:29:24.395Z;389;1097;G|AB|2;John Coltrane|133|1436;177;1469;1676
2026-02-10T11:29:26.369Z;408;1149;Fmin|AABA|2;John Coltrane|212|3548;263;3581;3874
2026-02-10T11:29:27.963Z;402;1185;Dmin|iAABA|3;John Coltrane|260|2916;288;2949;3267
2026-02-10T11:29:29.503Z;444;1089;C|AAB|2;John Coltrane|150|2012;182;2045;2257
2026-02-10T11:29:31.046Z;403;1134;Eb|AABA|2;John Coltrane|210|2568;217;2601;2848
2026-02-10T11:29:32.562Z;391;1120;Eb|AABA|2;John Coltrane|123|3652;209;3685;3924
2026-02-10T11:29:34.087Z;392;1127;F|AB|2;John Coltrane|129|3724;262;3757;4049
2026-02-10T11:29:35.629Z;403;1132;F|AAB|2;John Coltrane|140|4064;205;4097;4332
2026-02-10T11:29:37.237Z;393;1211;Bb|ABAC|3;John Coltrane|181|5256;297;5289;5616
2026-02-10T11:29:38.845Z;397;1205;F|ABC|3;John Coltrane|210|5704;360;5737;6127
2026-02-10T11:29:40.375Z;403;1123;Bb|AA|1;John Coltrane|288|752;114;785;929
2026-02-10T11:29:41.961Z;414;1166;F|AABA|2;John Coltrane|191|5136;269;5169;5468
2026-02-10T11:29:43.469Z;387;1116;F|AAAB|2;John Coltrane|150|2908;209;2941;3180
2026-02-10T11:29:44.973Z;395;1105;Cmin|AA|1;John Coltrane|191|1496;147;1529;1706
2026-02-10T11:29:46.558Z;402;1178;Eb|A|1;John Coltrane|244|1536;144;1569;1743
2026-02-10T11:29:48.162Z;413;1184;F|BACA|3;John Coltrane|269|4332;290;4365;4685
2026-02-10T11:29:49.752Z;405;1179;Eb|AABA|2;John Coltrane|296|2096;195;2129;2354
2026-02-10T11:29:51.437Z;392;1289;C|AABA|2;John Coltrane|133|2892;203;2925;3158
2026-02-10T11:29:53.024Z;387;1195;Bb|ABA|2;John Coltrane|207|3748;224;3781;4035
2026-02-10T11:29:54.547Z;396;1120;Ab|A|1;John Coltrane|144|1784;138;1817;1985
2026-02-10T11:29:56.058Z;405;1100;Eb|AABA|2;John Coltrane|199|2168;191;2201;2422
2026-02-10T11:29:58.504Z;408;1233;Eb|AABA|2;John Coltrane|277|2316;222;2349;2601
2026-02-10T11:30:00.104Z;391;1202;F|AABC|3;John Coltrane|166|4824;316;4857;5203
2026-02-10T11:30:01.720Z;400;1211;Bb|iAABA|3;John Coltrane|250|3856;329;3889;4248
2026-02-10T11:30:03.299Z;414;1159;Bb|AB|2;John Coltrane|289|2244;197;2277;2504
2026-02-10T11:30:04.860Z;408;1148;Bbmin|AABA|2;John Coltrane|287|2360;203;2393;2626
2026-02-10T11:30:06.323Z;386;1071;C|AABBAA|2;John Coltrane|165|3196;254;3229;3513
2026-02-10T11:30:07.868Z;419;1121;C|A|1;John Coltrane|285|1396;142;1429;1601
2026-02-10T11:30:09.393Z;387;1131;Eb|A|1;John Coltrane|251|1268;132;1301;1463
2026-02-10T11:30:10.893Z;405;1089;Amin|ABAB|2;John Coltrane|282|2832;255;2865;3150
2026-02-10T11:30:12.510Z;397;1213;Eb|ABAC|3;John Coltrane|243|4852;364;4885;5279
2026-02-10T11:30:14.015Z;411;1089;Eb|A|1;John Coltrane|173|1380;118;1413;1561
2026-02-10T11:30:15.666Z;402;1243;F|AABA|2;John Coltrane|143|9116;338;9149;9517
2026-02-10T11:30:17.311Z;418;1222;Eb|AABA|2;John Coltrane|138|7224;303;7257;7590
2026-02-10T11:30:18.923Z;407;1200;Ab|ABAC|3;John Coltrane|204|4900;313;4933;5276
2026-02-10T11:30:20.472Z;413;1130;F|ABA|2;John Coltrane|214|2600;212;2633;2875
2026-02-10T11:30:22.505Z;445;1156;Eb|A|1;John Coltrane|106|1704;154;1737;1921
2026-02-10T11:30:24.026Z;387;1128;C|AABA|2;John Coltrane|99|2556;190;2589;2809
2026-02-10T11:30:25.594Z;380;1182;C|AB|2;John Coltrane|106|4476;277;4509;4816
2026-02-10T11:30:27.191Z;429;1163;C|A|1;John Coltrane|235|1836;137;1869;2036
2026-02-10T11:30:28.706Z;408;1102;Fmin|ABAC|3;John Coltrane|125|6740;363;6773;7166
2026-02-10T11:30:30.299Z;405;1182;C|ABA|2;John Coltrane|259|2660;212;2693;2935
2026-02-10T11:30:31.852Z;405;1142;G|AABA|2;John Coltrane|169|3008;219;3041;3290
2026-02-10T11:30:33.341Z;406;1078;F|A|1;John Coltrane|163|1300;114;1333;1477
2026-02-10T11:30:34.986Z;423;1216;F|ABAC|3;John Coltrane|99|6488;453;6521;7004
2026-02-10T11:30:36.463Z;412;1058;G|AAA|1;John Coltrane|189|1448;137;1481;1648
2026-02-10T11:30:38.063Z;406;1188;Dmin|ABC|3;John Coltrane|230|6396;386;6429;6845
2026-02-10T11:30:39.667Z;451;1147;Bb|A|1;John Coltrane|277|1288;122;1321;1473
2026-02-10T11:30:41.278Z;412;1192;G|AABA|2;John Coltrane|203|4088;255;4121;4406
2026-02-10T11:30:42.894Z;404;1206;Bbmin|iiAB|3;John Coltrane|195|4832;335;4865;5230
2026-02-10T11:30:44.487Z;411;1176;Ab|AB|2;John Coltrane|183|4260;274;4293;4597
2026-02-10T11:30:46.144Z;408;1243;Ab|ABCD|4;John Coltrane|116|7612;475;7645;8150
2026-02-10T11:30:47.691Z;431;1109;C|iiA|2;John Coltrane|262|1392;162;1425;1617
2026-02-10T11:30:49.216Z;395;1123;Bb|ABAi|3;John Coltrane|241|2508;241;2541;2812
2026-02-10T11:30:50.770Z;402;1147;C|AABA|2;John Coltrane|237|1596;215;1629;1874
2026-02-10T11:30:52.389Z;424;1189;Dmin|AABA|2;John Coltrane|92|3388;242;3421;3693
2026-02-10T11:30:53.860Z;381;1083;Ebmin|AA|1;John Coltrane|100|1736;161;1769;1960
2026-02-10T11:30:55.784Z;404;1119;Ebmin|AABA|2;John Coltrane|186|2836;263;2869;3162
2026-02-10T11:30:57.379Z;402;1187;Eb|ABA|2;John Coltrane|256|2596;254;2629;2913
2026-02-10T11:30:59.750Z;408;1130;F|ABAC|3;John Coltrane|295|3132;278;3165;3473
2026-02-10T11:31:01.306Z;399;1151;Cmin|AABA|2;John Coltrane|257|2744;220;2777;3027
2026-02-10T11:31:03.278Z;397;1159;Eb|ABAC|3;John Coltrane|218|3604;292;3637;3959
2026-02-10T11:31:04.838Z;412;1143;Eb|AABA|2;John Coltrane|144|3552;230;3585;3845
2026-02-10T11:31:06.417Z;401;1169;Ab|ABAi|3;John Coltrane|254|2540;232;2573;2835
2026-02-10T11:31:08.008Z;400;1185;Eb|BAA|2;John Coltrane|183|1536;169;1569;1768
2026-02-10T11:31:09.635Z;409;1213;F|ABCD|4;John Coltrane|92|8644;414;8677;9121
2026-02-10T11:31:11.166Z;401;1124;F|AABAA|2;John Coltrane|284|2692;241;2725;2996
2026-02-10T11:31:12.781Z;402;1206;C|AABC|3;John Coltrane|104|6560;346;6593;6969
2026-02-10T11:31:14.371Z;384;1199;Cmin|ABC|3;John Coltrane|128|6868;395;6901;7326
2026-02-10T11:31:16.757Z;408;1125;F|ABAC|3;John Coltrane|189|3796;282;3829;4141
2026-02-10T11:31:18.316Z;409;1141;Bb|ABC|3;John Coltrane|230|4192;332;4225;4587
2026-02-10T11:31:19.968Z;419;1227;C|ABCD|4;John Coltrane|130|7816;493;7849;8372
2026-02-10T11:31:21.478Z;381;1124;Eb|A|1;John Coltrane|250|1284;126;1317;1473
2026-02-10T11:31:23.130Z;405;1242;C|AABA|2;John Coltrane|260|3600;217;3633;3880
2026-02-10T11:31:24.670Z;398;1133;F|A|1;John Coltrane|294|1248;124;1281;1435
2026-02-10T11:31:26.186Z;400;1109;Bb|A|1;John Coltrane|197|1224;128;1257;1415
2026-02-10T11:31:27.814Z;403;1220;F|ABAC|3;John Coltrane|182|5176;329;5209;5568
2026-02-10T11:31:29.344Z;391;1133;Eb|A|1;John Coltrane|108|1784;140;1817;1987
2026-02-10T11:31:31.327Z;415;1168;G|AB|2;John Coltrane|218|2296;268;2329;2627
2026-02-10T11:31:32.874Z;403;1138;Eb|AABA|2;John Coltrane|141|3764;258;3797;4085
2026-02-10T11:31:34.377Z;390;1108;Dmin|AA|1;John Coltrane|111|2016;166;2049;2245
2026-02-10T11:31:35.946Z;397;1165;Bb|AABA|2;John Coltrane|170|3544;274;3577;3881
2026-02-10T11:31:37.521Z;407;1163;Eb|A|1;John Coltrane|234|1200;126;1233;1389
2026-02-10T11:31:39.076Z;420;1130;A|AAAB|2;John Coltrane|288|2460;193;2493;2716
2026-02-10T11:31:40.493Z;401;1011;Bb|A|1;John Coltrane|189|2176;132;2209;2371
2026-02-10T11:31:42.113Z;388;1225;D|BACA|3;John Coltrane|101|6012;377;6045;6452
2026-02-10T11:31:43.644Z;387;1138;Ab|AABA|2;John Coltrane|206|1468;162;1501;1693
2026-02-10T11:31:45.158Z;401;1108;G|AABA|2;John Coltrane|171|2796;193;2829;3052
2026-02-10T11:31:46.755Z;408;1184;Bb|AABA|2;John Coltrane|107|4916;258;4949;5237
2026-02-10T11:31:48.258Z;394;1103;A|A|1;John Coltrane|112|1488;121;1521;1672
2026-02-10T11:31:49.874Z;407;1204;C|ABAC|3;John Coltrane|269|4756;395;4789;5214
2026-02-10T11:31:51.437Z;404;1155;F|AAB|2;John Coltrane|145|5188;249;5221;5500
2026-02-10T11:31:53.036Z;407;1187;Gmin|AABA|2;John Coltrane|121|6920;331;6953;7314
2026-02-10T11:31:54.639Z;402;1195;F|BBCA|3;John Coltrane|244|3612;263;3645;3938
2026-02-10T11:31:56.211Z;429;1138;F|AAAA|1;John Coltrane|267|1280;115;1313;1458
2026-02-10T11:31:57.765Z;402;1146;Bb|AABA|2;John Coltrane|262|3876;248;3909;4187
2026-02-10T11:31:59.303Z;392;1141;Eb|A|1;John Coltrane|140|1672;147;1705;1882
2026-02-10T11:32:00.860Z;418;1133;Dmin|iiABB|3;John Coltrane|113|4684;341;4717;5088
2026-02-10T11:32:02.385Z;389;1131;Ab|AABAA|2;John Coltrane|188|3024;260;3057;3347
2026-02-10T11:32:03.920Z;400;1128;Bb|AB|2;John Coltrane|142|4340;213;4373;4616
2026-02-10T11:32:05.450Z;395;1130;F|AA|1;John Coltrane|160|1180;114;1213;1357
2026-02-10T11:32:07.014Z;391;1167;Bb|ABCA|3;John Coltrane|234|3336;293;3369;3692
2026-02-10T11:32:08.541Z;393;1130;G|A|1;John Coltrane|236|1292;110;1325;1465
2026-02-10T11:32:10.087Z;395;1145;Ab|AAA|1;John Coltrane|126|2996;151;3029;3210
2026-02-10T11:32:11.612Z;377;1142;Eb|AABA|2;John Coltrane|109|3696;282;3729;4041
2026-02-10T11:32:13.226Z;407;1201;F|AAB|2;John Coltrane|276|3392;225;3425;3680
2026-02-10T11:32:14.766Z;398;1136;Dmin|ABA|2;John Coltrane|93|3096;230;3129;3389
2026-02-10T11:32:16.298Z;407;1119;Bb|BBAA|2;John Coltrane|219|3388;226;3421;3677
2026-02-10T11:32:17.809Z;403;1102;F|AA|1;John Coltrane|135|2016;140;2049;2219
2026-02-10T11:32:19.351Z;390;1145;Bmin|ABAA|2;John Coltrane|196|2804;229;2837;3096
2026-02-10T11:32:20.883Z;390;1137;Eb|AAB|2;John Coltrane|248|3336;238;3369;3637
2026-02-10T11:32:22.471Z;414;1168;C|AABA|2;John Coltrane|227|2028;198;2061;2289
2026-02-10T11:32:24.009Z;397;1134;F|AABA|2;John Coltrane|224|3692;238;3725;3993
2026-02-10T11:32:25.515Z;403;1096;D|AABA|2;John Coltrane|148|3444;187;3477;3694
2026-02-10T11:32:27.030Z;392;1118;Bb|AA|1;John Coltrane|263|2212;170;2245;2445
2026-02-10T11:32:28.557Z;394;1127;C|AB|2;John Coltrane|195|4356;278;4389;4697
2026-02-10T11:32:30.085Z;384;1139;C|AABA|2;John Coltrane|221|2012;190;2045;2265
2026-02-10T11:32:31.705Z;447;1167;C|AABA|2;John Coltrane|145|3548;241;3581;3852
2026-02-10T11:32:33.370Z;419;1240;Bb|ABAC|3;John Coltrane|300|4948;387;4981;5398
2026-02-10T11:32:35.724Z;403;1127;C|AABA|2;John Coltrane|128|3484;220;3517;3767
2026-02-10T11:32:37.292Z;418;1143;C|AABA|2;John Coltrane|222|2532;325;2565;2920
2026-02-10T11:32:38.886Z;415;1174;Cmin|AABA|2;John Coltrane|139|3788;249;3821;4100
2026-02-10T11:32:41.245Z;415;1134;Bb|ABB|2;John Coltrane|264|3352;240;3385;3655
2026-02-10T11:32:42.799Z;410;1137;F|AABA|2;John Coltrane|177|4336;224;4369;4623
2026-02-10T11:32:44.389Z;394;1191;F|ABAC|3;John Coltrane|172|4976;332;5009;5371
2026-02-10T11:32:45.901Z;383;1124;G|AABA|2;John Coltrane|100|3856;209;3889;4128
2026-02-10T11:35:20.520Z;447;1684;Eb|AABA|2;John Coltrane|233|4372;247;4405;4682
2026-02-10T11:36:04.000Z;525;1029;C|A|1;John Coltrane|271|732;110;765;905
2026-02-10T11:36:35.180Z;421;1022;Dmin|BBAA|2;John Coltrane|235|2400;194;2433;2657
2026-02-10T11:36:38.549Z;421;1090;F|AB|2;John Coltrane|107|4316;229;4349;4608
2026-02-10T11:56:22.803Z;424;1029;Eb|ABAC|3;John Coltrane|228|3540;335;3573;3938
2026-02-10T11:56:24.491Z;464;1215;F|AABA|2;John Coltrane|245|4336;256;4369;4655
2026-02-10T12:48:34.801Z;460;1136;C|AAA|1;John Coltrane|120|1704;110;1737;1877
2026-02-10T12:48:36.387Z;430;1147;Bb|AABA|2;John Coltrane|249|3320;227;3353;3610
2026-02-10T12:48:52.721Z;525;1345;Db|AB|2;John Coltrane|243|2052;212;2085;2327
2026-02-10T13:02:06.019Z;729;1900;Cmin|AAB|2;John Coltrane|144|3716;263;3749;4042
2026-02-10T13:02:19.077Z;703;1905;F|AABA|2;John Coltrane|158|4540;221;4573;4824
2026-02-10T13:02:47.937Z;846;2134;F|ABCA|3;John Coltrane|107|4388;264;4421;4715
2026-02-10T13:02:50.623Z;791;1878;G|AABA|2;John Coltrane|93|2928;265;2961;3256
2026-02-10T13:03:19.755Z;801;2009;Bb|AABA|2;John Coltrane|99|4448;268;4481;4779
2026-02-10T13:03:23.031Z;856;2406;Dmin|AB|2;John Coltrane|86|3844;220;3877;4127
2026-02-10T13:04:23.283Z;1093;2575;Eb|AABC|3;John Coltrane|83|6524;404;6557;6992
